year,species_code,comp_type,base_iss_age,sub_iss_age,sub_samp,region
2018,21720,total,200.6429751001457,187.93874607437047,a90,ai
2018,21740,female,109.92027124182346,106.44497304759275,a90,ai
2018,21740,male,59.394099827173925,57.349892767259846,a90,ai
2018,21740,total,100.25539344259232,97.90893628932558,a90,ai
2018,21921,female,88.62181497086759,86.3501349380529,a90,ai
2018,21921,male,92.23995094797657,90.70623434880284,a90,ai
2018,21921,total,121.8639276538215,120.15217427880565,a90,ai
2018,30051,female,2.9999495704893064,3.0513992244469472,a90,ai
2018,30051,male,4.408091098036633,4.128853768897641,a90,ai
2018,30051,total,5.847714348478706,6.076511276379076,a90,ai
2018,30052,female,50.648506848692854,47.55216651077158,a90,ai
2018,30052,male,50.99477764230859,48.46318064531171,a90,ai
2018,30052,total,97.916284929709,92.50864756565956,a90,ai
2018,30060,female,167.73184575822782,158.406262906345,a90,ai
2018,30060,male,226.6322380956344,213.49900425248276,a90,ai
2018,30060,total,386.90285099096826,365.0621725940845,a90,ai
2018,30420,female,149.82753657818526,141.26052039820695,a90,ai
2018,30420,male,88.15055577521511,82.61703750818984,a90,ai
2018,30420,total,240.74491207433633,226.48746486487772,a90,ai
2018,10110,female,339.5129092266114,93.58688324589444,a25,bs
2018,10110,male,92.62149024362172,19.978833962055703,a25,bs
2018,10110,total,363.54329574000593,86.1305118751623,a25,bs
2018,10112,female,124.7726594557522,41.85554300456082,a25,bs
2018,10112,male,102.83124466359128,36.23189761547664,a25,bs
2018,10112,total,205.58399129788415,73.38497738135023,a25,bs
2018,10115,female,41.56211990627856,14.869538354770585,a25,bs
2018,10115,male,24.853092711263525,8.814649112475577,a25,bs
2018,10115,total,69.82671237836584,24.496256159756843,a25,bs
2018,10130,female,186.7100946999447,59.93526831627644,a25,bs
2018,10130,male,210.85244928631528,65.211608973998,a25,bs
2018,10130,total,371.40753843767794,121.0233248672334,a25,bs
2018,10210,female,193.9642157317123,64.3707367456049,a25,bs
2018,10210,male,138.03682578279677,45.7518333238758,a25,bs
2018,10210,total,315.2939512049994,109.26613212742204,a25,bs
2018,10261,female,129.8305687854489,41.7604942447478,a25,bs
2018,10261,male,92.1442196757592,32.04632556750854,a25,bs
2018,10261,total,208.81559128746028,79.87279528278968,a25,bs
2018,10285,female,101.0877156548875,34.73631123033429,a25,bs
2018,10285,male,55.58061336900106,19.815632464449976,a25,bs
2018,10285,total,132.56017359051194,49.4374722542012,a25,bs
2018,21720,female,275.1308270111814,80.23827096028774,a25,bs
2018,21720,male,244.4085843186144,81.53180422357549,a25,bs
2018,21720,total,348.766700758344,109.45967520077032,a25,bs
2018,21740,female,194.88459815912432,77.32339617257466,a25,bs
2018,21740,male,214.95134539719584,80.76797878931221,a25,bs
2018,21740,total,257.3020585030304,121.5291232168068,a25,bs
2019,10110,female,249.86879835880129,83.64161234961894,a25,bs
2019,10110,male,110.7914704673564,29.2742597278315,a25,bs
2019,10110,total,328.62564437021973,101.96406414079182,a25,bs
2019,10112,female,106.1792551601442,36.00539498231412,a25,bs
2019,10112,male,85.99576464936919,30.087242042018925,a25,bs
2019,10112,total,188.239179463301,64.59975107859373,a25,bs
2019,10115,female,32.219026090111555,10.136113729391164,a25,bs
2019,10115,male,10.425932844714932,3.1717245951949056,a25,bs
2019,10115,total,40.9133924596865,12.920598180589474,a25,bs
2019,10130,female,173.94381888681124,56.75206905144222,a25,bs
2019,10130,male,186.6455503144016,60.35900967733302,a25,bs
2019,10130,total,305.5141645656899,100.1051179716848,a25,bs
2019,10210,female,201.81451885758895,69.24647588513103,a25,bs
2019,10210,male,145.49021281439013,48.81718908361595,a25,bs
2019,10210,total,309.21762173129616,114.5964846115296,a25,bs
2019,10261,female,109.37199589908896,39.37153857325551,a25,bs
2019,10261,male,96.5550750115264,34.304580522489495,a25,bs
2019,10261,total,200.50537229594337,74.55009033176995,a25,bs
2019,10285,female,124.79359135860524,43.023804003499315,a25,bs
2019,10285,male,66.1118139988067,21.63151727264428,a25,bs
2019,10285,total,159.2703693345776,56.20699892211184,a25,bs
2019,21720,female,220.1060329603964,68.12037603468168,a25,bs
2019,21720,male,224.3360654272,79.19258188348373,a25,bs
2019,21720,total,256.6750935200955,94.05479587186642,a25,bs
2019,21740,female,327.2564846603454,98.14452779438412,a25,bs
2019,21740,male,351.2884300147461,100.18383052181444,a25,bs
2019,21740,total,425.0410167545215,160.06199235775998,a25,bs
2021,10110,female,210.21391385886977,48.392408810441786,a25,bs
2021,10110,male,66.38816802332747,16.754073761246616,a25,bs
2021,10110,total,223.9959630458617,45.96903462334913,a25,bs
2021,10112,female,101.75490603258082,39.30789676948696,a25,bs
2021,10112,male,89.07927050817148,33.86886303700065,a25,bs
2021,10112,total,168.91574779003258,70.21834459971465,a25,bs
2021,10115,female,30.2056942573331,9.890070239091475,a25,bs
2021,10115,male,4.135656622387996,1.682586189274265,a25,bs
2021,10115,total,36.3657597694624,11.989983424225825,a25,bs
2021,10130,female,217.96291463260388,69.57415334183352,a25,bs
2021,10130,male,186.3212304013368,61.21260762665319,a25,bs
2021,10130,total,310.02888136442664,108.6884987648906,a25,bs
2021,10210,female,140.14050336626468,48.766108871907655,a25,bs
2021,10210,male,120.53647940616376,49.3562011693008,a25,bs
2021,10210,total,234.33847267101171,85.00987518619343,a25,bs
2021,10261,female,135.70114896874375,49.20486278739624,a25,bs
2021,10261,male,147.48641255619702,52.530585471936966,a25,bs
2021,10261,total,274.01417819252003,105.8981112143612,a25,bs
2021,21720,female,388.51515498619347,87.30286202879037,a25,bs
2021,21720,male,404.7142503130373,84.14189852578079,a25,bs
2021,21720,total,593.1423549199077,119.6769836681316,a25,bs
2021,21740,female,222.3537056541699,68.81061122481943,a25,bs
2021,21740,male,239.76900253045852,75.30531592139396,a25,bs
2021,21740,total,361.6891365815918,113.27477081014484,a25,bs
2022,21740,female,289.66861298187933,102.39067422134929,a25,bs
2022,21740,male,279.6075298068079,97.5691838166734,a25,bs
2022,21740,total,446.32137889415935,182.57862955006712,a25,bs
2018,10110,female,321.9093728232908,204.96068038586031,a50,bs
2018,10110,male,88.11277171111871,42.23368021430181,a50,bs
2018,10110,total,346.86249699031885,195.6902449443992,a50,bs
2018,10112,female,125.98599884409806,77.19343109828489,a50,bs
2018,10112,male,107.27520793742464,68.53407913801621,a50,bs
2018,10112,total,213.26374693953045,134.95020918390628,a50,bs
2018,10115,female,42.39026613504758,26.801925354097705,a50,bs
2018,10115,male,24.322861861653184,15.713524472327466,a50,bs
2018,10115,total,68.97288219842532,43.02534196992898,a50,bs
2018,10130,female,179.50297367008417,110.51570700796002,a50,bs
2018,10130,male,210.09511557811177,123.7096334967395,a50,bs
2018,10130,total,369.89830994313746,223.56172692486905,a50,bs
2018,10210,female,206.5879839450058,125.79086111602224,a50,bs
2018,10210,male,138.1717120577352,85.99077154956123,a50,bs
2018,10210,total,325.5710846356277,205.2191925077248,a50,bs
2018,10261,female,126.85453639723582,75.8193181175497,a50,bs
2018,10261,male,90.06519934814186,57.285611634002336,a50,bs
2018,10261,total,199.36506741788975,132.61052252924625,a50,bs
2018,10285,female,98.30258436535972,60.84335961914543,a50,bs
2018,10285,male,57.687372857966,35.24147544936095,a50,bs
2018,10285,total,136.841182545128,86.24180791364451,a50,bs
2018,21720,female,276.67451575962906,157.16918463929974,a50,bs
2018,21720,male,246.43672162045775,150.0248527153145,a50,bs
2018,21720,total,357.3502168947255,208.91391049307236,a50,bs
2018,21740,female,193.36325928754133,134.48850402342026,a50,bs
2018,21740,male,217.90410805892105,145.8039982661327,a50,bs
2018,21740,total,267.71433831328983,202.99260632528197,a50,bs
2019,10110,female,244.98179244655591,153.09064596864883,a50,bs
2019,10110,male,111.11283546319416,67.9675403746911,a50,bs
2019,10110,total,324.77119126655003,201.1831488913761,a50,bs
2019,10112,female,105.29222209058388,64.23311625039493,a50,bs
2019,10112,male,87.99164270872618,54.4614258049045,a50,bs
2019,10112,total,193.28237250373948,115.71563134427905,a50,bs
2019,10115,female,31.87070714122386,17.744123566665287,a50,bs
2019,10115,male,10.000441132562996,5.95142918805244,a50,bs
2019,10115,total,40.27286495846379,22.87557441043397,a50,bs
2019,10130,female,177.9113940313608,104.8222210061813,a50,bs
2019,10130,male,180.93033651337947,113.60722682467936,a50,bs
2019,10130,total,309.3986360706482,191.22173953872115,a50,bs
2019,10210,female,198.4256776559793,131.31211915302663,a50,bs
2019,10210,male,141.86045507143456,87.78932204798477,a50,bs
2019,10210,total,307.5928047029974,202.6161748663332,a50,bs
2019,10261,female,109.0442929664558,70.19036702698953,a50,bs
2019,10261,male,103.26954949424136,65.48448601204832,a50,bs
2019,10261,total,210.7141164173776,133.4359984269456,a50,bs
2019,10285,female,126.2612247844242,77.67857893319447,a50,bs
2019,10285,male,66.5828497281786,40.566627661307265,a50,bs
2019,10285,total,158.58028576257038,99.97960270139588,a50,bs
2019,21720,female,228.438659448292,147.09042574921477,a50,bs
2019,21720,male,236.85575797220272,167.589454346343,a50,bs
2019,21720,total,269.47953902591104,189.026389306104,a50,bs
2019,21740,female,338.96546259826533,196.70870724780872,a50,bs
2019,21740,male,330.5057982309833,196.2657893643107,a50,bs
2019,21740,total,415.7534480881092,283.66842939448946,a50,bs
2021,10110,female,224.16257661934725,113.01764336118424,a50,bs
2021,10110,male,69.50746648126972,35.25859951061644,a50,bs
2021,10110,total,233.70853705559657,110.56887877257051,a50,bs
2021,10112,female,103.23377443754796,65.97454055820474,a50,bs
2021,10112,male,89.88295541868146,58.56516034379536,a50,bs
2021,10112,total,168.79877466960858,113.29590634650528,a50,bs
2021,10115,female,30.182321047601143,17.80480428691456,a50,bs
2021,10115,male,4.266079873623197,2.577659835054648,a50,bs
2021,10115,total,36.05801784999056,21.12680653679977,a50,bs
2021,10130,female,216.93659857935444,129.9982208275713,a50,bs
2021,10130,male,178.94431025951897,107.82591968107384,a50,bs
2021,10130,total,301.01833369736016,189.44179705115968,a50,bs
2021,10210,female,135.36979518083038,88.40859505756227,a50,bs
2021,10210,male,117.22561857642322,80.42014440890976,a50,bs
2021,10210,total,225.1952812391079,153.33466470402996,a50,bs
2021,10261,female,135.05970143161466,87.10630467191007,a50,bs
2021,10261,male,154.67585073717896,99.95131790738252,a50,bs
2021,10261,total,277.94141002485634,183.46542965324787,a50,bs
2021,21720,female,386.246093338374,209.87945296437965,a50,bs
2021,21720,male,411.22932327818165,229.83618007120157,a50,bs
2021,21720,total,603.1621456320564,336.6294497900178,a50,bs
2021,21740,female,223.4585082076183,141.24380709986042,a50,bs
2021,21740,male,231.86477596782268,149.68742826408135,a50,bs
2021,21740,total,358.46479566940843,239.98531490052596,a50,bs
2022,21740,female,275.57120307064486,180.7127016070411,a50,bs
2022,21740,male,271.2999218415458,176.0818900272757,a50,bs
2022,21740,total,438.54507264891134,311.84607741905893,a50,bs
2018,10110,female,340.1447274679765,290.5641656402086,a75,bs
2018,10110,male,91.68777795928352,69.4923554593951,a75,bs
2018,10110,total,368.80756464209855,298.63048890073435,a75,bs
2018,10112,female,120.87632299377192,102.0259034857408,a75,bs
2018,10112,male,105.2329124147114,88.28195133898204,a75,bs
2018,10112,total,206.61595370368,175.43708020601892,a75,bs
2018,10115,female,41.63849055326879,35.06703836008616,a75,bs
2018,10115,male,24.22001263216265,20.55187037577298,a75,bs
2018,10115,total,68.87049753843793,57.21906980311644,a75,bs
2018,10130,female,183.64827524251743,150.9534395782669,a75,bs
2018,10130,male,210.2061638693073,174.20563394505697,a75,bs
2018,10130,total,370.7302670200433,307.94921972992637,a75,bs
2018,10210,female,197.20186362279537,164.5957813854591,a75,bs
2018,10210,male,133.90201645614022,112.50816407521243,a75,bs
2018,10210,total,315.11874561111625,264.3507207238556,a75,bs
2018,10261,female,127.3930433592815,104.68988082799868,a75,bs
2018,10261,male,91.87737536880664,79.03291581249833,a75,bs
2018,10261,total,197.90902121092168,173.1559876082139,a75,bs
2018,10285,female,104.40877801370416,86.99808021887901,a75,bs
2018,10285,male,56.950584434274326,46.87447648520349,a75,bs
2018,10285,total,138.5768577684227,115.53946292801584,a75,bs
2018,21720,female,287.05156795605853,234.03334952277777,a75,bs
2018,21720,male,253.05933851885857,212.5154436532098,a75,bs
2018,21720,total,363.7482275664295,300.45901227188756,a75,bs
2018,21740,female,197.56303224800155,172.48722159961633,a75,bs
2018,21740,male,224.7119243541892,194.76401494909584,a75,bs
2018,21740,total,263.9119880234965,239.8763922182671,a75,bs
2019,10110,female,244.16963124016652,202.54896410095597,a75,bs
2019,10110,male,117.5530228642694,89.17888489572586,a75,bs
2019,10110,total,334.0180836711367,271.9743605916477,a75,bs
2019,10112,female,103.1295719720555,85.47196862522134,a75,bs
2019,10112,male,88.03525195914509,74.3576641054132,a75,bs
2019,10112,total,183.07931342801857,152.72425836383476,a75,bs
2019,10115,female,32.139571209887656,25.86633668342207,a75,bs
2019,10115,male,10.476147719283391,8.541066970237345,a75,bs
2019,10115,total,40.484538921400635,32.35192330177605,a75,bs
2019,10130,female,179.2454428790515,148.83437730373376,a75,bs
2019,10130,male,173.7757428061369,145.5395707613476,a75,bs
2019,10130,total,303.12443636663085,253.4901948631221,a75,bs
2019,10210,female,200.90595478117055,171.08345350360628,a75,bs
2019,10210,male,143.34503311298582,121.06690116170682,a75,bs
2019,10210,total,308.3218662318932,266.58575415582686,a75,bs
2019,10261,female,110.59845498003368,93.2765743792438,a75,bs
2019,10261,male,94.8735126651923,79.06706732310325,a75,bs
2019,10261,total,195.93784740932128,165.8268449490281,a75,bs
2019,10285,female,124.8648896868646,104.60735364836228,a75,bs
2019,10285,male,67.28211800398003,55.9093758422236,a75,bs
2019,10285,total,159.676194392585,135.348169756545,a75,bs
2019,21720,female,222.3488484955835,194.0588377633231,a75,bs
2019,21720,male,225.17924610218415,202.0479326630491,a75,bs
2019,21720,total,258.16214889108454,233.14743493624903,a75,bs
2019,21740,female,327.83475468763703,268.7273189629977,a75,bs
2019,21740,male,348.26457279591574,287.5614702849498,a75,bs
2019,21740,total,435.9319905328488,382.47947780417303,a75,bs
2021,10110,female,220.42598893101223,172.47741431130245,a75,bs
2021,10110,male,70.97279696463252,54.19439102133093,a75,bs
2021,10110,total,235.44633798617645,178.72435979280266,a75,bs
2021,10112,female,107.31816764515388,92.53977075419311,a75,bs
2021,10112,male,87.86332043177775,74.63240303695315,a75,bs
2021,10112,total,170.70346617486788,147.30756933082688,a75,bs
2021,10115,female,29.198162932419237,23.474699861524343,a75,bs
2021,10115,male,4.111298218549438,3.386155991580907,a75,bs
2021,10115,total,34.52825269724767,27.888763041829204,a75,bs
2021,10130,female,221.051161141278,177.4775982279377,a75,bs
2021,10130,male,191.0863501439816,156.59925859761466,a75,bs
2021,10130,total,317.2349916759724,258.7608789467907,a75,bs
2021,10210,female,141.9959614550453,119.12651309078991,a75,bs
2021,10210,male,115.99052010533585,101.37958963652314,a75,bs
2021,10210,total,234.09919166238583,204.71447668970688,a75,bs
2021,10261,female,131.11151844327864,111.12252944560475,a75,bs
2021,10261,male,146.6730290533894,123.39324753102652,a75,bs
2021,10261,total,271.0531660075674,236.43862570059417,a75,bs
2021,21720,female,373.6211975005044,301.4907835247149,a75,bs
2021,21720,male,404.3208030064642,338.3433924738196,a75,bs
2021,21720,total,579.8876351285322,486.3203178674978,a75,bs
2021,21740,female,214.39881996429244,185.51811447856093,a75,bs
2021,21740,male,232.24506720442648,198.77002468681073,a75,bs
2021,21740,total,340.9495318739579,300.7860288911725,a75,bs
2022,21740,female,272.55861232554423,235.89585489156053,a75,bs
2022,21740,male,273.4669916095861,235.313751938938,a75,bs
2022,21740,total,444.0629753583444,392.4678168792901,a75,bs
2018,10110,female,323.1276011741879,308.4436185325498,a90,bs
2018,10110,male,91.29219968600005,83.58803523419905,a90,bs
2018,10110,total,360.3967722421008,337.5763798939001,a90,bs
2018,10112,female,125.3124748854261,116.38795266150076,a90,bs
2018,10112,male,102.22936006091014,97.26886030213308,a90,bs
2018,10112,total,206.4313388445125,195.77389875191665,a90,bs
2018,10115,female,42.31719215392691,40.03025491661158,a90,bs
2018,10115,male,24.197583732003768,22.46199351170121,a90,bs
2018,10115,total,70.38312371818019,65.61829802092389,a90,bs
2018,10130,female,182.54540899699245,170.60552453924288,a90,bs
2018,10130,male,210.1433285630795,196.74882283993745,a90,bs
2018,10130,total,373.5400199025326,350.6230795569871,a90,bs
2018,10210,female,204.48841805720497,190.830279570371,a90,bs
2018,10210,male,136.27201064414763,127.9186399754289,a90,bs
2018,10210,total,321.0352174206638,300.2518539706678,a90,bs
2018,10261,female,133.06175851306313,125.21593586050388,a90,bs
2018,10261,male,94.81431875484913,89.79736332342353,a90,bs
2018,10261,total,215.03122599187571,204.00523312265213,a90,bs
2018,10285,female,103.4952007118348,96.889416336118,a90,bs
2018,10285,male,60.53990682034977,56.63232011985565,a90,bs
2018,10285,total,141.041299489341,132.15909070191267,a90,bs
2018,21720,female,272.491328826297,256.7207516542513,a90,bs
2018,21720,male,248.2859853356527,233.40149449117777,a90,bs
2018,21720,total,356.79187138881514,336.5314270204657,a90,bs
2018,21740,female,198.415999014535,189.4395741800517,a90,bs
2018,21740,male,220.2757597723184,207.80090109845244,a90,bs
2018,21740,total,269.2606663146833,260.41795929536954,a90,bs
2019,10110,female,247.38713941295967,232.8599060180612,a90,bs
2019,10110,male,116.29983267044692,106.53879990267198,a90,bs
2019,10110,total,332.5320956202678,311.7686911572083,a90,bs
2019,10112,female,106.08471877700988,100.85849095684388,a90,bs
2019,10112,male,89.82498267958671,84.57487202822728,a90,bs
2019,10112,total,187.8298290733103,177.78486259456926,a90,bs
2019,10115,female,32.041525911748614,29.618448394329267,a90,bs
2019,10115,male,10.042114276711631,9.14164173021788,a90,bs
2019,10115,total,40.48938815951328,37.1943125710026,a90,bs
2019,10130,female,176.3815878312409,165.02558904867834,a90,bs
2019,10130,male,174.66777202572376,163.80868497649098,a90,bs
2019,10130,total,296.3769234736059,279.2289146903321,a90,bs
2019,10210,female,197.01116868072555,186.32622446105825,a90,bs
2019,10210,male,144.73196651285727,136.03379901708567,a90,bs
2019,10210,total,305.30292155346314,289.8478638903558,a90,bs
2019,10261,female,108.19260027584193,102.89191304602002,a90,bs
2019,10261,male,93.46870780641576,87.71750273064684,a90,bs
2019,10261,total,193.99348406482517,182.5054696418621,a90,bs
2019,10285,female,127.37785285998169,119.85984662517195,a90,bs
2019,10285,male,66.89000586044715,62.546297136382606,a90,bs
2019,10285,total,160.80453263326407,151.19337551723956,a90,bs
2019,21720,female,224.5022746147229,215.935954183498,a90,bs
2019,21720,male,216.94885836533848,208.33192735618397,a90,bs
2019,21720,total,253.02248969550956,243.8316454171309,a90,bs
2019,21740,female,331.3751564978006,314.2865512829928,a90,bs
2019,21740,male,339.3070085775662,318.22382086665885,a90,bs
2019,21740,total,434.7407241625687,418.2580161392981,a90,bs
2021,10110,female,219.6915255821338,203.17620265724952,a90,bs
2021,10110,male,67.5360792349394,61.15932212744323,a90,bs
2021,10110,total,228.16954319765003,207.6152991740076,a90,bs
2021,10112,female,104.7855446150644,99.59949354709366,a90,bs
2021,10112,male,86.79066980031115,82.51211173017073,a90,bs
2021,10112,total,166.59225526445408,157.83586803486546,a90,bs
2021,10115,female,28.820651439599487,26.85885001982814,a90,bs
2021,10115,male,4.282311475925988,3.9005635096718585,a90,bs
2021,10115,total,34.82555396169875,32.508779966849175,a90,bs
2021,10130,female,214.23756110099055,201.41522273404732,a90,bs
2021,10130,male,186.3887109712819,173.2697680949659,a90,bs
2021,10130,total,313.03277970621474,295.0805621054474,a90,bs
2021,10210,female,144.00758285068966,135.94351959227984,a90,bs
2021,10210,male,124.84154903909932,116.85559458421226,a90,bs
2021,10210,total,242.55641709704344,227.10269762677729,a90,bs
2021,10261,female,133.76031139337704,124.4800967235992,a90,bs
2021,10261,male,145.80675039905952,138.53923230147157,a90,bs
2021,10261,total,273.0025158455724,259.08020521530005,a90,bs
2021,21720,female,398.6912932513579,367.7557649578156,a90,bs
2021,21720,male,414.39335931544986,388.0515843522806,a90,bs
2021,21720,total,614.4056875220689,575.4955693897249,a90,bs
2021,21740,female,215.37173447764152,202.75823075215067,a90,bs
2021,21740,male,229.64640614900875,217.91642471917285,a90,bs
2021,21740,total,340.375524901628,325.21540655671436,a90,bs
2022,21740,female,270.4193951827501,255.57100549497565,a90,bs
2022,21740,male,268.62423157247315,253.0083669808142,a90,bs
2022,21740,total,429.38265027215016,411.902561898216,a90,bs
